File,|SIJ|,RIJ,,
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001153608,9.071099073,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001838972,8.948977689,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001017601,10.21739628141096,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.008367633,7.769664274,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000226794,12.53779597,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000128672,11.66918626572423,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,3.012340242e-05,10.95570290076873,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.964077514e-05,10.71137826226692,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000161018,12.71283734479694,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.514932028e-05,13.8187414,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000148521,15.32658424,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000508268,11.52117793950527,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000494581,10.56630403289965,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001508951,8.975261083,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,4.468625314e-05,16.12830882920484,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000177167,14.82558712755606,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.353826097e-05,14.67523662844885,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,6.318076543e-05,17.02271090053633,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000190464,11.15634628,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000686219,12.51285591084577,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000306624,10.19358302501747,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.005016755,9.89117108,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,9.361926556e-05,14.00333315787139,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,9.319776071e-05,14.39048351444008,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.003206971,6.471025429,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001318017,8.192243406,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000812799,8.664731678,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000347013,8.650520321,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000230063,10.43035708,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000556602,6.471877503,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.0012976,7.157674062,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000751188,6.338141693,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,9.890515949e-05,10.89834042063601,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000183617,10.42446287002481,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000444495,10.94428800035772,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.079375355e-05,12.40473073555897,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.015714949,6.35786684,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.002109941,7.120148306,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000629713,7.222327344,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.004167522,5.014703893,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00241107,9.710582144,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000668255,9.336208109,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001201641,6.30973155,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.010735411,5.490456262,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.012031919,7.673132975,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00311568,9.716818422,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000410087,10.75903526978564,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.004853321,7.4157735,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.009038808,5.420029887,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.125488613,3.776709827,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001620181,12.03297966403181,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.004482381,9.877286525,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001168512,9.472407795,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001860336,12.14802385772114,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001379805,6.775769919,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001576977,9.127299361,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.003405801,5.133392941,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.02976716,5.785469614,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.004111525,9.02376632,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.002523973,10.06877775637207,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000211249,11.49455511733535,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000300683,13.60046108647309,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000348326,13.79283039102444,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000256275,12.68026425719471,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,9.914913963e-05,14.78682916858406,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,4.109470815e-05,10.94804709873599,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00024372,12.52250627428972,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001207751,11.75255721480163,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000188147,14.58552069,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,5.114529497e-05,15.27232261645164,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.116104145e-05,16.12154981,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.70684362e-06,16.98201141749164,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000133649,11.14923283646316,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000709157,10.58443487184967,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000291918,12.52055169328158,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.005404132,9.877686352,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,2.38997746e-06,14.66614218034351,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,5.09490443e-06,13.52751764030277,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000401166,10.82645123544969,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00021022,12.26356689956518,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,1.120073385e-05,13.02908268549841,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000112568,12.65647746617335,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,5.684892e-05,14.60682994583055,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000266303,10.64861293725076,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000230706,11.43309672776839,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000250617,10.38345736813763,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000102871,14.76393262798886,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.644406307e-05,14.76175774,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000238951,15.29883353056402,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,6.440193839e-05,16.67593899669313,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000257652,10.65536275442029,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001093448,10.78286174645394,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.002033573e-05,11.31663632085374,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000855379,9.317996808,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,6.623554081e-05,14.06681798632307,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.898853931e-05,13.42919296546714,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.002292548,6.976858619,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.006516413,6.470354751,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.002572115,8.521444476,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000557693,10.25641853016641,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00011582,11.46045394740234,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000859184,7.914060266,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.006650755,6.303267369,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.013997383,4.699129156,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000281581,12.59793566561336,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001096019,10.70630770655187,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000262879,10.41134400969762,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000568767,12.96481431392881,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000437655,7.356686063,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000293017,9.441510403,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.011275601,5.942458331,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000829032,6.236482208,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00086478,9.860522261,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000336426,10.68294215,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000292486,10.47643051574113,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000315148,11.16363002,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.484484621e-05,12.50438549883112,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,7.216224006e-05,12.84669126843937,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.618424354e-05,14.59700455112729,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000164735,10.66212019908122,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000850288,10.62651264,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.432738343e-05,9.305884855,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,3.656681147e-05,15.07871298122618,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.729328908e-05,14.43663734,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.500823353e-05,14.65896392224039,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,2.182771934e-05,16.50293705,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001445947,10.48119441667293,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000686423,11.24343632,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001864257,10.43919848588809,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000143669,9.152107832,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000342972,13.67191753467869,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000224344,13.52669051789726,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.002815353,7.428475277,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.0008279,6.334383242,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000800355,8.745609684,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00071382,10.82414448573077,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00022521,11.87574254345808,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001109841,8.519038369,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.006487876,6.450094327,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.007712568,4.726944878,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000391044,13.14130802753099,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000612473,10.96517528975281,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000133036,10.47403346849439,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000471227,13.24232900494037,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.003087122,7.892145831,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000118876,10.17113480770553,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.005102897,6.076697079,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.010532116,6.880633308,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001127245,10.10798701385171,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.001319937,11.18506674276315,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000843966,9.379029991,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000705865,11.46511498220706,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000322815,11.67365517714726,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.00053748,10.79579789918193,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,6.07099056e-05,12.84202668646254,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000493502,8.931811212,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000876205,10.37008019111777,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000365125,9.613809517,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000185182,12.81934313276055,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,1.429424631e-05,13.21445137019669,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000194841,14.00270213246249,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,2.30337375e-06,14.99609342592548,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000188772,9.069521312,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000622015,8.80681026,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,8.670336326e-05,10.43995869362899,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.007551013,7.771434429,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000525744,12.58075338987854,-25.60684661,-25.60684661
S22by7-6-1.0-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000403459,11.61215889436677,-25.60684661,-25.60684661
S22by7-6-1.2-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000560393,7.656793515,-14.13089814,-14.9048
S22by7-6-1.2-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000320144,7.332557456,-14.13089814,-14.9048
S22by7-6-1.2-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000636823,9.277930109,-14.13089814,-14.9048
S22by7-6-1.2-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000359134,10.76615442273779,-14.13089814,-14.9048
S22by7-6-1.2-unCP-ONCCCCCHHHHH-NCCCCCHHHHNHH-Disp8-EFP.log,0.000108732,12.06261986480392,-14.13089814,-14.9048
